,date,userid,message
4149,"September  2, 2005  7:40PM",bmw3434,"food for thought...had the automatic transmission come first, would there have been a need to invent a manual transmission?one of my customers said that to me when i asked if he would prefer manual or automatic.don't get me wrong, i love manual transmissions for the sheer fun factor.thanks!"
4150,"September  2, 2005  8:20PM",kdshapiro,/me hangs my head in shame...that's why an smg type of vehicle is appealing.
4151,"September  2, 2005  8:52PM",laurasdada,"potemkin, mi amigo, never change.  i imagine your tombstone (in a hundred years or so, of course) will be in the shape of a bmw 6 speed stick tranny console...  :shades: keep on shiftin'!"
4152,"September  2, 2005  8:58PM",laurasdada,"when i was your age, there was no sixth gear, you whippersnapper.  unless you mated two ""three on the tree"" trannys!!!    man, i am old."
4153,"September  2, 2005  9:34PM",blueguydotcom,i'm 31. i recall 4 speed manuals.
4154,"September  2, 2005  9:56PM",kdshapiro,i'm ??1. i remember my friends dad's car having three on the column.
4155,"September  2, 2005 11:15PM",maxellman,the new benchmark.
4156,"September  3, 2005  4:55AM",kyfdx,uh... i owned a 3-speed...     how old does that make me...
4157,"September  3, 2005  2:49PM",xrunner2,"extending this off-topic - had a ""used"" 53 ford flat-head v8 with three on a tree.  if you shifted slow to moderate speed from 1 to 2 it was ok.  if you attempted a speed(?) shift 1 to 2, linkage would hang up and it would be stuck in first.  had to stop the car, open the hood, reach down and jiggle the linkage free.current crop of drivers don't know how good they have it with slick shifting manuals from bmw 3 series, honda/acuras."
4158,"September  3, 2005  8:44PM",cdnpinhead,"that there are people on here even older than me.the first time i made a 4-wheel vehicle (rode a lambretta scooter earlier) go down the road was on a fish hatchery on the fort apache indian reservation in az, with a three on the tree.  the previous several vehicles for our faimily had similar transmissions.  the thing was amazingly gutless ('60 chev belair), and i still remember trying to get over red mountain pass in co, while people on foot (not really) passed us.  the transmission wasn't the issue -- the six was.still only want to drive manuals.  mostly because they (almost) never break, and when they do, they're cheaper to fix.  i tried automatics, and it wasn't pretty."
4159,"September  3, 2005 10:24PM",laurasdada,"it's better than the alternative!just finished applying coat #7 of zaino (z5 this time, see if i can cover up a few parking lot scrapes).  this may be my first true addiction!  at least one more coat of z2 before ole' man winter comes around (being new england, that could be next thursday!)"
4160,"September  4, 2005  5:50AM",frisconick,"your posts are great  laurasdada :p i learned to drive in san francisco, and with all the very steep hills, i had trouble with a mt when it would slide backwards and hit cars behind me. once i got the hang of it, i really didn't like working the stick and clutch all the time because i am basically lazy,  so call me a passenger!!!  :p"
4161,"September  4, 2005  8:59AM",blueguydotcom,"hmm.  having learned to drive stick at 10, i've always found automatics to be less than involving. i remember my dad - who was always trying to find ways to keep me off the roads (he had no idea i was tearing around a friend's farm at insane speeds for 6 years) - told me i couldn't take my car (the one i bought with my own money) until i could prove i could start 10 times on a steep hill without the car rolling backward.  i cracked off 10 starts.  he griped and walked away.btw, i'm entering my 9th day without a manual as a daily driver.  i'm driving like an old lady now...totally disinterested in the journey."
4162,"September  4, 2005 11:30PM",laurasdada,"thanks, nick.i used to take pride in my ability to take off from stop on a steep hill.  i used to seek out challenges, never slid back in to a car behind me.  i haven't driven a stick since late '01 so i' sure i'd need some practice.took the tl on an unprofitabel road trip today.  170 miles, 75% highway, 25% local roads.  overall averaged 30mpg @ 56mph.  for just the highway portion (one way) i averaged 32mpg @68mph.  i'm impressed.  beautiful day for a drive, ugly day to play blackjack..."
4163,"September  5, 2005  1:28AM",fedlawman,"i personally have nothing against driving a slushbox. i've driven some fun ones and some plush ones, and enjoyed them both in their own way. i just wouldn't want to own one as my only car.so, if you're looking for the perfect car - one that costs between $30,000 and $35,000, is reliable, sporty and fun, yet luxurious and comfortable in rush hour traffic, may i recommend...a 2001 mazda miata 5-speed and a 2001 lexus ls400.btw, i finally got to read the c&d comparo and the r&t is350 review. it sounds like they both agree the is350 is a terrific performance sedan, but one that places luxury above driving dynamics - in other words, as a ""driver's car,"" it's no threat to the 3-series.personally, i like a car that communicates what the tires are doing. i'll gladly sacrifice .5 secs in the 1/4 mile to drive a car that encourages and rewards good driving technique and puts a smile on my face. in this segment, it would seem bmw is still top dog."
4164,"September  5, 2005  2:24AM",venture,i have three coats of z-2 pro with the zfx flash cure accelerator applied and was thinking about applying a coat or two of z-5 also and a few more z-2 afterwards. how did the z-5 do on the marks? i have a few very light swirl marks that i wouldn't mind getting rid of.  :confuse:
4165,"September  5, 2005  3:20AM",rotoryfan,"handling: definitely not gas efficiency: definitely notride: noroom: definitely not      wow...  when did you get your test drive?  any more details you could pass on? why did you not like the ride?  did you mean too little room in the back or the front?   oh wait, maybe you didn't actually drive the car. maybe you are just talking out of your *** and do not have any actual emphirical data.             p.s.  read a review of the 3 series... a couple of surprising notes: - an electrical relay sitting in the front windshield's rain ""gutter"" - keyless entry but you have to put the key fob in a slot in order to start the car     amazing that such engineering (relay) or silly execution (slot) could be part of the ""class leader"" in intro lux sedans."
