,date,userid,message
1639,"April  5, 2004  5:37PM",dhanley,"I got the info from a few official sources, such as http://www.capitalpontiac.gmcanada.com/english/vehicles/cadillac/- - cts/cts_details.htmlI bet the 3.2L is 50/50 and the 3.6L is a bit heavier, not by an amount anyone should lose any sleep over.  dave"
1640,"April  5, 2004  5:43PM",shipo,"The reason for the nose heavy bias seems kind of obvious to me; a powerful V6 and a beefy transaxle all packaged in the nose of the car.  Where's the mystery?That the only other FWD car in the above list had nearly the balance typical of RWD cars seems to be the result of the much smaller physical size of the mill and greater attention to detail.  I too am pleasantly surprised at the Front/Rear balance of the 9-3.Best Regards,Shipo"
1641,"April  5, 2004  5:52PM",gordonwd,"I wonder how folks survived in the olden days when almost all cars were RWD and nobody had traction control or snow tires. Actually, in the olden days of RWD and bias-ply tires, almost everyone DID have snow tires. It wasn't until radial tires and FWD became common that people started assuming that they could get through a winter without snow tires (at least in Michigan). I had studded snow tires on my '69 GTO or I would have been pretty helpless in a typical winter around here."
1642,"April  5, 2004  6:14PM",kdshapiro,"My 3L was about 40K msrp with the these options. Now I recognize the price went up but not by thousands.1. premium2. step3 HK upgrade4. cold weather package5. I might have missed one or two...That's everything I want in a car anyway. Nav to me is the biggest waste of money I am researching a Garmin. No sport either, the roads around here have craters as big as the moon."
1643,"April  5, 2004  7:04PM",blueguydotcom,"you add things like the premium package, nav system, leather, xenons, 17"" wheels and the sport package which increases HP to 235, you get to about $45kUm, the Performance Package increases horsepower to 235 and you get 18 inch rims with it.  My Perf ZHP with leather and xenons - no navi as that's the most useless thing since the fanny pack - had a sticker of 43k.  I paid a few hundred below 40k for it."
1644,"April  5, 2004  7:28PM",qbrozen,"folks also put chains on their tires.don't see that anymore, either."
1645,"April  5, 2004  7:43PM",kahunah,"My TL is fitted with Brembos.Acura TL60-0 mph: 115 feet ""Braking performance is top-notch, too, with 60-to-0 stops averaging a short, neat 115 feet. Our drivers were very impressed with our 6-speed's all-disc ABS brakes with Brembo front calipers. Results are comparable to some recent Porsches we've tested."" -- MotorWeekThat's right...Porsches!"
1646,"April  5, 2004  7:45PM",shipo,"Me thinks that 60-0 is a little easier on the brakes than 100-0.  ;-)Best Regards,Shipo"
1647,"April  5, 2004  8:12PM",kahunah,I've done that a few times. Like I said...no worries. :-)
1648,"April  5, 2004  8:29PM",gpwatfrd,"Take one article out of one magazine and that justifies the TL's brakes being more than adequate. I don't think so... You can not use sales volume to justify the TL being a great car. I read in an earlier post about McDonalds being at the top of the fast food chain. They are... along with many of franchises. Why? Not because of product. It is all branding. Why has Madonna done so well for such a long time. Is she the best singer you ever heard, no of course not. It is all branding. You need a good car not the best of the bunch to be a big hit and that is what the TL is. How well you market that automobile will take care of the rest.The TL is NOT the second coming of Christ as some people hear lead us to believe."
1649,"April  5, 2004  8:41PM",chrisboth,Theres a reason to buy one.  I think these are the types of comnments that inadvertantly give some people confindence in thier purchase where there should be none.  The G35 standard package brakes are seemingly the best on any sports sedan short of an M.  Why:  Almost every tester (not just one) raved about the stopping power and 1 even mentioned that just one italian supercar came to the same stopping distance as the G sedan.When one says they are porsche worthy but the rest say so-so or not so great...that's why they all have to be taken with a grain..
1650,"April  5, 2004  8:43PM",mariner7,That's why I want to see data on the other FWD's with big V6.  Throw in Avalon/Camry too.  I want to see if it's a Honda thing or a big FWD thing.
1651,"April  5, 2004  8:50PM",kahunah,"None of the cars mentioned on this board are the ""second coming"". Many on this board just can't face the fact that TL offers the biggest and best bang for the buck in this category...end of story!"
1652,"April  5, 2004  8:55PM",shipo,"I guess it depends upon your perspective.  For my tastes, FWD cars need not apply.  In fact, AWD cars are only considered after being given a seriously ""Hairy Eyeball"".  In my book, and remember I am a staunch BMW supporter; the best bang for the buck on the market these days is the G35.Best Regards,Shipo"
1653,"April  5, 2004  9:14PM",kahunah,...not with that interior!
1654,"April  5, 2004  9:49PM",kahunah,"Which is exactly why I chose the TL over BMW 3 and G35! The 3 fell short on interior room and value for the money, and I couldn't live with the poorly contrived G interior. The TL on the other hand far exceeded my requirements. As for RWD performance, who but a few of you really care? I drive in the real world with pot holes, speed limits and traffic congestion not 'Racetrack Fantasy Land'. The so-called benefits of RWD were just not worth the compromises I would of had to make with the any of the other cars mentioned above."
1655,"April  5, 2004 10:16PM",shipo,"From the days when I drove FWD cars there was a daily occurrence of something I really love not having to deal with anymore.  TORQUE STEER!  :-PBest Regards,Shipo"
1656,"April  5, 2004 10:28PM",kahunah,From the days when I drove RWD cars there was a daily occurrence of something I really love not having to deal with anymore. Fishtailing on snow covered roads! :-o
